Heavy Energy Neutralizer II	10000000000
Heavy Energy Nosferatu I	9876000
Heavy Energy Nosferatu II	9999999
Heavy Entropic Disintegrator I	1200000
Heavy Entropic Disintegrator II	10000000000
Heavy Faint Epsilon Scoped Warp Scrambler	2400000
Heavy Faint Scoped Warp Disruptor	2400000
Heavy Fleeting Compact Warp Disruptor	2400000
Heavy Hull Maintenance Bot I	10000000
Heavy Hull Maintenance Bot II	10000000
Heavy Ion Blaster I	900000
Heavy Ion Blaster II	10000000000
Heavy J5 Enduring Warp Disruptor	2400000
Heavy J5b Enduring Warp Scrambler	2400000
Heavy Missile Launcher II	10000000000
Heavy Mutadaptive Compact Remote Armor Repairer	124700
Heavy Mutadaptive Remote Armor Repairer I	124700
Heavy Mutadaptive Scoped Remote Armor Repairer	124700
Heavy Neutron Blaster I	1200000
Heavy Neutron Blaster II	10000000000
Heavy Pulse Laser I	1200000
Heavy Pulse Laser II	10000000000
Heavy Scoped Entropic Disintegrator	1200000
Heavy Shield Maintenance Bot I	10000000
Heavy Shield Maintenance Bot II	10000000
Heavy Stasis Grappler I	15000000
Heavy Stasis Grappler II	224880
Heavy Warp Disruptor I	1200000
Heavy Warp Disruptor II	394240
Heavy Warp Scrambler I	1200000
Heavy Warp Scrambler II	394240
Hecate	40000000
Helios	50000000000
Heretic	50000000000
Hermes Compact Fighter Support Unit	55000000
Hexa 2500mm Repeating Cannon I	32694870
Hexa 2500mm Repeating Cannon II	32694870
Hexite	10000000
Hoarder	4525000
Hobgoblin II	20000000000
Hobgoblin SD-300	250000
Hornet EC-300	300000
Hornet II	20000000000
Hound	50000000000
Huginn	50000000000
Hulk	50000000000
Hurricane	565000000
Hurricane Fleet Issue	565000000
Hybrid Polymer Silo	50000000
Hyena	1500000
Hyperflurite	10000000
Hyperion	1760000000
Hypersynaptic Fibers	20000000
Hypnagogic Neurolink Enhancer	10000000
Ice Harvester I	15003680
Ice Harvester II	10000000000
Ice Harvester Upgrade I	250000
Ice Harvester Upgrade II	250000
Ice Harvesting Drone I	30000000
Ice Harvesting Drone II	30000000
Ice Mining Laser I	3500000
Ice Mining Laser II	92720
Ikitursa	50000000000
Imicus	2725000
Impel	50000000000
Imperial Navy Cenobite	200473400
Imperial Navy Equite	200473400
Imperial Navy Templar	200473400
Improved Blue Pill Booster	10000000
Improved Cloaking Device II	10000000000
Improved Crash Booster	10000000
Improved Drop Booster	10000000
Improved Exile Booster	10000000
Improved Frentix Booster	10000000
Improved Mindflood Booster	10000000
Improved Sooth Sayer Booster	10000000
Improved X-Instinct Booster	10000000
Incursus	2825000
Industrial Cynosural Field Generator	31372640
Industrial Jump Portal Generator I	500000000
Inertial Stabilizers I	54380
Inertial Stabilizers II	9999999
Inferno Auto-Targeting Cruise Missile I	4000000
Inferno Auto-Targeting Heavy Missile I	800000
Inferno Auto-Targeting Light Missile I	160000
Inferno Fury Cruise Missile	10000000000
Inferno Fury Heavy Missile	10000000000
Inferno Fury Light Missile	10000000000
Inferno Fury XL Cruise Missile	90000000
Inferno Heavy Assault Missile	600000
Inferno Heavy Missile	800000
Inferno Javelin Heavy Assault Missile	10000000000
Inferno Javelin Rocket	10000000000
Inferno Javelin Torpedo	10000000000
Inferno Javelin XL Torpedo	90000000
Inferno Precision Cruise Missile	10000000000
Inferno Precision Heavy Missile	10000000000
Inferno Precision Light Missile	10000000000
Inferno Precision XL Cruise Missile	90000000
Inferno Rage Heavy Assault Missile	10000000000
Inferno Rage Rocket	10000000000
Inferno Rage Torpedo	10000000000
Inferno Rage XL Torpedo	90000000
Inferno Torpedo	8000000
Inferno XL Cruise Missile	90000000
Inferno XL Torpedo	90000000
Infiltrator EV-600	1700000
Infiltrator II	20000000000
Infiltrator TD-600	1700000
Information Command Burst I	2000000
Information Command Burst II	2000000
Infrared L	1000000
Infrared M	100000
Infrared S	10000
Infrared XL	10000000
Inquisitor	2575000
Intensive Reprocessing Array	50000000
InterBus Shuttle	50000
Interdiction Maneuvers Charge	10000000
Interdiction Nullifier I	400940
Interdiction Nullifier II	400940
Interdiction Sphere Launcher I	17328680
Ion Blaster Cannon I	9000000
Ion Blaster Cannon II	10000000000
Ion Siege Blaster I	36286548
Ion Siege Blaster II	36286548
Iridium Charge L	400000
Iridium Charge M	150000
Iridium Charge S	40000
Iridium Charge XL	4000000
Iron Charge L	200000
Iron Charge M	80000
Iron Charge S	20000
Iron Charge XL	2000000
Ishkur	50000000000
Ishtar	50000000000
Isogen Prospecting Array 1	350000000
Isogen Prospecting Array 2	575000000
Isogen Prospecting Array 3	1000000000
Isotropic Neofullerene Alpha-3	10000000
Isotropic Neofullerene Beta-6	10000000
Isotropic Neofullerene Gamma-9	10000000
Iteron Mark V	11250000
Jackdaw	40000000
Jaguar	50000000000
Javelin L	10000000000
Javelin M	10000000000
Javelin S	10000000000
Javelin XL	4000000
Jump Bridge	250000000
Jump Portal Generator I	481455760
Kaatara's Custom Magnetic Field Stabilizer	249940
Keres	1800000
Khanid Navy Heavy Assault Missile Launcher	300000
Khizriel	565000000
Kinetic Armor Hardener I	3000000
Kinetic Armor Hardener II	10000000000
Kinetic Coating I	49740
Kinetic Coating II	10000000000
Kinetic Energized Membrane I	750000
Kinetic Energized Membrane II	10000000000
Kinetic Shield Amplifier I	187420
Kinetic Shield Amplifier II	10000000000
Kinetic Shield Hardener I	750000
Kinetic Shield Hardener II	10000000000
Kitsune	1600000
Kronos	1760000000
Kryos	3425000
Lachesis	50000000000
Ladar ECM I	200000
Ladar ECM II	10000000000
Lanthanum Metallofullerene	15000000
Large Algid Energy Administrations Unit I	1250000
Large Algid Energy Administrations Unit II	1250000
Large Algid Hybrid Administrations Unit I	1250000
Large Algid Hybrid Administrations Unit II	1250000
Large Ancillary Armor Repairer	200000
Large Ancillary Current Router I	1250000
Large Ancillary Current Router II	1250000
Large Ancillary Remote Armor Repairer	800000
Large Ancillary Remote Shield Booster	490000
Large Ancillary Shield Booster	1458560
Large Armor Repairer I	800000
Large Armor Repairer II	10000000000
Large Auxiliary Nano Pump I	1250000
Large Auxiliary Nano Pump II	1250000
Large Auxiliary Thrusters I	1250000
Large Auxiliary Thrusters II	1250000
Large Bay Loading Accelerator I	1250000
Large Bay Loading Accelerator II	1250000
Large Cap Battery I	624500
Large Cap Battery II	10000000000
Large Capacitor Control Circuit I	1250000
Large Capacitor Control Circuit II	1250000
Large Cargohold Optimization I	1250000
Large Cargohold Optimization II	1250000
Large Command Processor I	1250000
Large Compact Vorton Projector	120000
Large Consortium Vorton Projector	120000
Large Core Defense Capacitor Safeguard I	1250000
Large Core Defense Capacitor Safeguard II	1250000
Large Core Defense Charge Economizer I	1250000
Large Core Defense Charge Economizer II	1250000
Large Core Defense Field Extender I	1250000
Large Core Defense Field Extender II	1250000
Large Core Defense Field Purger I	1250000
Large Core Defense Field Purger II	1250000
Large Core Defense Operational Solidifier I	1250000
Large Core Defense Operational Solidifier II	1250000
Large Drone Control Range Augmentor I	1250000
Large Drone Control Range Augmentor II	1250000
Large Drone Durability Enhancer I	1250000
Large Drone Durability Enhancer II	1250000
Large Drone Mining Augmentor I	1250000
Large Drone Mining Augmentor II	1250000
Large Drone Repair Augmentor I	1250000
Large Drone Repair Augmentor II	1250000
Large Drone Scope Chip I	1250000
Large Drone Scope Chip II	1250000
Large Drone Speed Augmentor I	1250000
Large Drone Speed Augmentor II	1250000
Large Dynamic Fuel Valve I	1250000
Large Dynamic Fuel Valve II	1250000
Large Egress Port Maximizer I	1250000
Large Egress Port Maximizer II	1250000
Large EM Armor Reinforcer I	1250000
Large EM Armor Reinforcer II	1250000
Large EM Shield Reinforcer I	1250000
Large EM Shield Reinforcer II	1250000
Large Emission Scope Sharpener I	1250000
Large Emission Scope Sharpener II	1250000
Large EMP Smartbomb I	3600000
Large EMP Smartbomb II	10000000000
Large Energy Ambit Extension I	1250000
Large Energy Ambit Extension II	1250000
Large Energy Burst Aerator I	1250000
Large Energy Burst Aerator II	1250000
Large Energy Collision Accelerator I	1250000
Large Energy Collision Accelerator II	1250000
Large Energy Discharge Elutriation I	1250000
Large Energy Discharge Elutriation II	1250000
Large Energy Locus Coordinator I	1250000
Large Energy Locus Coordinator II	1250000
Large Energy Metastasis Adjuster I	1250000
Large Energy Metastasis Adjuster II	1250000
Large Engine Thermal Shielding I	1250000
Large Engine Thermal Shielding II	1250000
Large Explosive Armor Reinforcer I	1250000
Large Explosive Armor Reinforcer II	1250000
Large Explosive Shield Reinforcer I	1250000
Large Explosive Shield Reinforcer II	1250000
Large Graviton Smartbomb I	3200000
Large Graviton Smartbomb II	9999999
Large Gravity Capacitor Upgrade I	1250000
Large Gravity Capacitor Upgrade II	1250000
Large Higgs Anchor I	1250000
Large Hull Repairer I	3125000
Large Hull Repairer II	9999999
Large Hybrid Ambit Extension I	1250000
Large Hybrid Ambit Extension II	1250000
Large Hybrid Burst Aerator I	1250000
Large Hybrid Burst Aerator II	1250000
Large Hybrid Collision Accelerator I	1250000
Large Hybrid Collision Accelerator II	1250000
Large Hybrid Discharge Elutriation I	1250000
Large Hybrid Discharge Elutriation II	1250000
Large Hybrid Locus Coordinator I	1250000
Large Hybrid Locus Coordinator II	1250000
Large Hybrid Metastasis Adjuster I	1250000
Large Hybrid Metastasis Adjuster II	1250000
Large Hydraulic Bay Thrusters I	1250000
Large Hydraulic Bay Thrusters II	1250000
Large Hyperspatial Velocity Optimizer I	1250000
Large Hyperspatial Velocity Optimizer II	1250000
Large Industrial Core I	300000000
Large Industrial Core II	780000000
Large Inverted Signal Field Projector I	1250000
Large Inverted Signal Field Projector II	1250000
Large Ionic Field Projector I	1250000
Large Ionic Field Projector II	1250000
Large Kinetic Armor Reinforcer I	1250000
Large Kinetic Armor Reinforcer II	1250000
Large Kinetic Shield Reinforcer I	1250000
Large Kinetic Shield Reinforcer II	1250000
Large Liquid Cooled Electronics I	1250000
Large Liquid Cooled Electronics II	1250000
Large Low Friction Nozzle Joints I	1250000
Large Low Friction Nozzle Joints II	1250000
Large Memetic Algorithm Bank I	1250000
Large Memetic Algorithm Bank II	1250000
Large Nanobot Accelerator I	1250000
Large Nanobot Accelerator II	1250000
Large Particle Dispersion Augmentor I	1250000
Large Particle Dispersion Augmentor II	1250000
Large Particle Dispersion Projector I	1250000
Large Particle Dispersion Projector II	1250000
Large Plasma Smartbomb I	3400000
Large Plasma Smartbomb II	9999999
Large Polycarbon Engine Housing I	1250000
Large Polycarbon Engine Housing II	1250000
Large Powergrid Subroutine Maximizer I	1250000
Large Powergrid Subroutine Maximizer II	1250000
Large Processor Overclocking Unit II	1250000
Large Projectile Ambit Extension I	1250000
Large Projectile Ambit Extension II	1250000
Large Projectile Burst Aerator I	1250000
Large Projectile Burst Aerator II	1250000
Large Projectile Collision Accelerator I	1250000
Large Projectile Collision Accelerator II	1250000
Large Projectile Locus Coordinator I	1250000
Large Projectile Locus Coordinator II	1250000
Large Projectile Metastasis Adjuster I	1250000
Large Projectile Metastasis Adjuster II	1250000
Large Proton Smartbomb I	3000000
Large Proton Smartbomb II	9999999
Large Remote Armor Repairer I	312440
Large Remote Capacitor Transmitter I	788400
Large Remote Capacitor Transmitter II	10000000000
Large Remote Hull Repairer I	3000000
Large Remote Hull Repairer II	3000000
Large Remote Repair Augmentor I	1250000
Large Remote Repair Augmentor II	1250000
Large Remote Shield Booster I	312440
Large Remote Shield Booster II	9999999
Large Rocket Fuel Cache Partition I	1250000
Large Rocket Fuel Cache Partition II	1250000
Large Salvage Tackle I	1250000
Large Salvage Tackle II	1250000
Large Scoped Vorton Projector	120000
Large Semiconductor Memory Cell I	1250000
Large Semiconductor Memory Cell II	1250000
Large Sentry Damage Augmentor I	1250000
Large Sentry Damage Augmentor II	1250000
Large Shield Booster I	1458560
Large Shield Booster II	10000000000
Large Shield Extender II	10000000000
Large Ship Assembly Array	100000000
Large Signal Disruption Amplifier I	1250000
Large Signal Disruption Amplifier II	1250000
Large Signal Focusing Kit I	1250000
Large Signal Focusing Kit II	1250000
Large Stasis Drone Augmentor I	1250000
Large Stasis Drone Augmentor II	1250000
Large Targeting System Subcontroller I	1250000
Large Targeting System Subcontroller II	1250000
Large Targeting Systems Stabilizer I	1250000
Large Targeting Systems Stabilizer II	1250000
Large Thermal Armor Reinforcer I	1250000
Large Thermal Armor Reinforcer II	1250000
Large Thermal Shield Reinforcer I	1250000
Large Thermal Shield Reinforcer II	1250000
Large Tracking Diagnostic Subroutines I	1250000
Large Tracking Diagnostic Subroutines II	1250000
Large Transverse Bulkhead I	1250000
Large Transverse Bulkhead II	125000
Large Trimark Armor Pump I	1250000
Large Trimark Armor Pump II	1250000
Large Vorton Projector I	120000
Large Vorton Projector II	120000
Large Warhead Calefaction Catalyst I	1250000
Large Warhead Calefaction Catalyst II	1250000
Large Warhead Flare Catalyst I	1250000
Large Warhead Flare Catalyst II	1250000
Large Warhead Rigor Catalyst I	1250000
Large Warhead Rigor Catalyst II	1250000
Large Warp Core Optimizer I	1250000
Large Warp Core Optimizer II	1250000
Layered Coating I	49740
Layered Coating II	10000000000
Layered Energized Membrane I	750000
Layered Energized Membrane II	10000000000
Lead Charge L	500000
Lead Charge M	175000
Lead Charge S	50000
Lead Charge XL	5000000
Leopard	50000
Leviathan	70000000000
Lif	1000000000
Ligature Integrated Analyzer	332640
Light Armor Maintenance Bot I	500000
Light Armor Maintenance Bot II	500000
Light Compact Entropic Disintegrator	120000
Light Electron Blaster I	60000
Light Electron Blaster II	10000000000
Light Entropic Disintegrator I	120000
Light Entropic Disintegrator II	10000000000
Light Hull Maintenance Bot I	500000
Light Hull Maintenance Bot II	500000
Light Ion Blaster I	90000
Light Ion Blaster II	10000000000
Light Missile Launcher II	10000000000
Light Neutron Blaster I	120000
Light Neutron Blaster II	10000000000
Light Scoped Entropic Disintegrator	120000
Light Shield Maintenance Bot I	500000
Light Shield Maintenance Bot II	500000
Limited Hyperspatial Accelerator	249980
Limited Jump Drive Economizer	249980
Limited Precise Ion Siege Blaster	72280000
Limited Precise Triple Neutron Blaster Cannon	76800000
Lockbreaker Bomb	150000000
Locust I	203363320
Locust II	203363320
Mackinaw	50000000000
Maelstrom	1450000000
Magnate	2775000
Magnetic Field Stabilizer I	249940
Magnetic Field Stabilizer II	10000000000
Magnetometric ECM I	200000
Magnetometric ECM II	10000000000
Magus	4000000
Major Threat Detection Array 1	290000000
Major Threat Detection Array 2	1150000000
Major Threat Detection Array 3	1725000000
Malediction	50000000000
Malice	2875000
Maller	83750000
Malleus I	300000000
Malleus II	300000000
Mammoth	9375000
Mangled Sansha Data Analyzer	332640
Manticore	50000000000
Mantis I	300000000
Mantis II	300000000
Mastodon	50000000000
Maulus	2325000
Medium Algid Energy Administrations Unit I	750000
Medium Algid Energy Administrations Unit II	750000
Medium Algid Hybrid Administrations Unit I	750000
Medium Algid Hybrid Administrations Unit II	750000
Medium Ancillary Armor Repairer	200000
Medium Ancillary Current Router I	750000
Medium Ancillary Current Router II	750000
Medium Ancillary Remote Armor Repairer	200000
Medium Ancillary Remote Shield Booster	185000
Medium Ancillary Shield Booster	1458560
Medium Armor Maintenance Bot I	2500000
Medium Armor Maintenance Bot II	2500000
Medium Armor Repairer I	400000
Medium Armor Repairer II	10000000000
Medium Auxiliary Nano Pump I	750000
Medium Auxiliary Nano Pump II	750000
Medium Auxiliary Thrusters I	750000
Medium Auxiliary Thrusters II	750000
Medium Bay Loading Accelerator I	750000
Medium Bay Loading Accelerator II	750000
Medium Biochemical Reactor Array	50000000
Medium Breacher Pod Launcher	60000
Medium Cap Battery I	250000
Medium Cap Battery II	10000000000
Medium Capacitor Booster I	281240
Medium Capacitor Booster II	10000000000
Medium Capacitor Control Circuit I	750000
Medium Capacitor Control Circuit II	750000
Medium Cargohold Optimization I	750000
Medium Cargohold Optimization II	750000
Medium Command Processor I	750000
Medium Compact Vorton Projector	120000
Medium Consortium Vorton Projector	120000
Medium Core Defense Capacitor Safeguard I	750000
Medium Core Defense Capacitor Safeguard II	750000
Medium Core Defense Charge Economizer I	750000
Medium Core Defense Charge Economizer II	750000
Medium Core Defense Field Extender I	750000
Medium Core Defense Field Extender II	750000
Medium Core Defense Field Purger I	750000
Medium Core Defense Field Purger II	750000
Medium Core Defense Operational Solidifier I	750000
Medium Core Defense Operational Solidifier II	750000
Medium Drone Control Range Augmentor I	750000
Medium Drone Control Range Augmentor II	750000
Medium Drone Durability Enhancer I	750000
Medium Drone Durability Enhancer II	750000
Medium Drone Mining Augmentor I	750000
Medium Drone Mining Augmentor II	750000
Medium Drone Repair Augmentor I	750000
Medium Drone Repair Augmentor II	750000
Medium Drone Scope Chip I	750000
Medium Drone Scope Chip II	750000
Medium Drone Speed Augmentor I	750000
Medium Drone Speed Augmentor II	750000
Medium Dynamic Fuel Valve I	750000
Medium Dynamic Fuel Valve II	750000
Medium Egress Port Maximizer I	750000
Medium Egress Port Maximizer II	750000
Medium EM Armor Reinforcer I	750000
Medium EM Armor Reinforcer II	750000
Medium EM Shield Reinforcer I	750000
Medium EM Shield Reinforcer II	750000
Medium Emission Scope Sharpener I	750000
Medium Emission Scope Sharpener II	750000
Medium EMP Smartbomb I	1800000
Medium EMP Smartbomb II	10000000000
Medium Energy Ambit Extension I	750000
Medium Energy Ambit Extension II	750000
Medium Energy Burst Aerator I	750000
Medium Energy Burst Aerator II	750000
Medium Energy Collision Accelerator I	750000
Medium Energy Collision Accelerator II	750000
Medium Energy Discharge Elutriation I	750000
Medium Energy Discharge Elutriation II	750000
Medium Energy Locus Coordinator I	750000
Medium Energy Locus Coordinator II	750000
Medium Energy Metastasis Adjuster I	750000
Medium Energy Metastasis Adjuster II	750000
Medium Energy Neutralizer I	998400
Medium Energy Neutralizer II	10000000000
Medium Energy Nosferatu I	1975200
Medium Energy Nosferatu II	10000000000
Medium Engine Thermal Shielding I	750000
Medium Engine Thermal Shielding II	750000
Medium Explosive Armor Reinforcer I	750000
Medium Explosive Armor Reinforcer II	750000
Medium Explosive Shield Reinforcer I	750000
Medium Explosive Shield Reinforcer II	750000
Medium Graviton Smartbomb I	1600000
Medium Graviton Smartbomb II	9999999
Medium Gravity Capacitor Upgrade I	750000
Medium Gravity Capacitor Upgrade II	750000
Medium Higgs Anchor I	750000
Medium Hull Maintenance Bot I	2500000
Medium Hull Maintenance Bot II	2500000
Medium Hull Repairer I	1250000
Medium Hull Repairer II	9999999
Medium Hybrid Ambit Extension I	750000
Medium Hybrid Ambit Extension II	750000
Medium Hybrid Burst Aerator I	750000
Medium Hybrid Burst Aerator II	750000
Medium Hybrid Collision Accelerator I	750000
Medium Hybrid Collision Accelerator II	750000
Medium Hybrid Discharge Elutriation I	750000
Medium Hybrid Discharge Elutriation II	750000
Medium Hybrid Locus Coordinator I	750000
Medium Hybrid Locus Coordinator II	750000
Medium Hybrid Metastasis Adjuster I	750000
Medium Hybrid Metastasis Adjuster II	750000
Medium Hydraulic Bay Thrusters I	750000
Medium Hydraulic Bay Thrusters II	750000
Medium Hyperspatial Velocity Optimizer I	750000
Medium Hyperspatial Velocity Optimizer II	750000
Medium Ice Harvester Accelerator I	750000
Medium Industrial Core I	100000000
Medium Industrial Core II	260000000
Medium Inverted Signal Field Projector I	750000
Medium Inverted Signal Field Projector II	750000
Medium Ionic Field Projector I	750000
Medium Ionic Field Projector II	750000
Medium Kinetic Armor Reinforcer I	750000
Medium Kinetic Armor Reinforcer II	750000
Medium Kinetic Shield Reinforcer I	750000
Medium Kinetic Shield Reinforcer II	750000
Medium Liquid Cooled Electronics I	750000
Medium Liquid Cooled Electronics II	750000
Medium Low Friction Nozzle Joints I	750000
Medium Low Friction Nozzle Joints II	750000
Medium Memetic Algorithm Bank I	750000
Medium Memetic Algorithm Bank II	750000
Medium Nanobot Accelerator I	750000
Medium Nanobot Accelerator II	750000
Medium Particle Dispersion Augmentor I	750000
Medium Particle Dispersion Augmentor II	750000
Medium Particle Dispersion Projector I	750000
Medium Particle Dispersion Projector II	750000
Medium Plasma Smartbomb I	1700000
Medium Plasma Smartbomb II	10000000000
Medium Polycarbon Engine Housing I	750000
Medium Polycarbon Engine Housing II	750000
Medium Powergrid Subroutine Maximizer I	750000
Medium Powergrid Subroutine Maximizer II	750000
Medium Processor Overclocking Unit I	750000
Medium Processor Overclocking Unit II	750000
Medium Projectile Ambit Extension I	750000
Medium Projectile Ambit Extension II	750000
Medium Projectile Burst Aerator I	750000
Medium Projectile Burst Aerator II	750000
Medium Projectile Collision Accelerator I	750000
Medium Projectile Collision Accelerator II	750000
Medium Projectile Locus Coordinator I	750000
Medium Projectile Locus Coordinator II	750000
Medium Projectile Metastasis Adjuster I	750000
Medium Projectile Metastasis Adjuster II	750000
Medium Proton Smartbomb I	1500000
Medium Proton Smartbomb II	10000000000
Medium Remote Armor Repairer I	124700
Medium Remote Capacitor Transmitter I	300000
Medium Remote Capacitor Transmitter II	10000000000
Medium Remote Hull Repairer I	2000000
Medium Remote Hull Repairer II	2000000
Medium Remote Repair Augmentor I	750000
Medium Remote Repair Augmentor II	750000
Medium Remote Shield Booster I	124700
Medium Remote Shield Booster II	10000000000
Medium Rocket Fuel Cache Partition I	750000
Medium Rocket Fuel Cache Partition II	750000
Medium Salvage Tackle I	750000
Medium Salvage Tackle II	750000
Medium Scoped Vorton Projector	120000
Medium Semiconductor Memory Cell I	750000
Medium Semiconductor Memory Cell II	750000
Medium Sentry Damage Augmentor I	750000
Medium Sentry Damage Augmentor II	750000
Medium Shield Booster I	364640
Medium Shield Booster II	10000000000
Medium Shield Extender II	10000000000
Medium Shield Maintenance Bot I	2500000
Medium Shield Maintenance Bot II	2500000
Medium Ship Assembly Array	50000000
Medium Signal Disruption Amplifier I	750000
Medium Signal Disruption Amplifier II	750000
Medium Signal Focusing Kit I	750000
Medium Signal Focusing Kit II	750000
Medium Stasis Drone Augmentor I	750000
Medium Stasis Drone Augmentor II	750000
Medium Targeting System Subcontroller I	750000
Medium Targeting System Subcontroller II	750000
Medium Targeting Systems Stabilizer I	750000
Medium Targeting Systems Stabilizer II	750000
Medium Thermal Armor Reinforcer I	750000
Medium Thermal Armor Reinforcer II	750000
Medium Thermal Shield Reinforcer I	750000
Medium Thermal Shield Reinforcer II	750000
Medium Tracking Diagnostic Subroutines I	750000
Medium Tracking Diagnostic Subroutines II	750000
Medium Transverse Bulkhead I	750000
Medium Transverse Bulkhead II	125000
Medium Trimark Armor Pump I	750000
Medium Trimark Armor Pump II	750000
Medium Vorton Projector I	120000
Medium Vorton Projector II	120000
Medium Warhead Calefaction Catalyst I	750000
Medium Warhead Calefaction Catalyst II	750000
Medium Warhead Flare Catalyst I	750000
Medium Warhead Flare Catalyst II	750000
Medium Warhead Rigor Catalyst I	750000
Medium Warhead Rigor Catalyst II	750000
Medium Warp Core Optimizer I	750000
Medium Warp Core Optimizer II	750000
Mega Beam Laser I	12000000
Mega Beam Laser II	10000000000
Mega Pulse Laser I	9000000
Mega Pulse Laser II	10000000000
Megacyte Prospecting Array 1	350000000
Megacyte Prospecting Array 2	575000000
Megacyte Prospecting Array 3	1000000000
Megathron	1250000000
Mercenary Den	100000000
Mercoxit Asteroid Mining Crystal Type A I	14000000
Mercoxit Asteroid Mining Crystal Type A II	10000000000
Mercoxit Asteroid Mining Crystal Type B I	17500000
Mercoxit Asteroid Mining Crystal Type B II	12500000000
Mercoxit Asteroid Mining Crystal Type C I	21000000
Mercoxit Asteroid Mining Crystal Type C II	15000000000
MesmerFlux Condenser Pack L	40000
MesmerFlux Condenser Pack M	40000
MesmerFlux Condenser Pack S	40000
Meson Exotic Plasma L	400000
Meson Exotic Plasma M	150000
Meson Exotic Plasma S	40000
Meson Exotic Plasma XL	400000
Meta-Operant Neurolink Enhancer	40000000
Methanofullerene	15000000
Mexallon Prospecting Array 1	350000000
Mexallon Prospecting Array 2	575000000
Mexallon Prospecting Array 3	1000000000
Miasmos	4287500
Miasmos Amastris Edition	4287500
Miasmos Quafe Ultra Edition	4287500
Miasmos Quafe Ultramarine Edition	4287500
Micro Auxiliary Power Core I	1500000
Micro Auxiliary Power Core II	1500000
Micro Jump Field Generator	12655040
Microwave L	2000000
Microwave M	200000
Microwave S	20000
Microwave XL	20000000
Miner I	92720
Miner II	10000000000
Mining Drone I	19986000
Mining Drone II	20000000000
Mining Equipment Preservation Charge	10000000
Mining Foreman Burst I	2000000
Mining Foreman Burst II	2000000
Mining Foreman Link - Harvester Capacitor Efficiency I	1732280
Mining Foreman Link - Harvester Capacitor Efficiency II	1732280
Mining Foreman Link - Laser Optimization I	1732280
Mining Foreman Link - Laser Optimization II	1732280
Mining Foreman Link - Mining Laser Field Enhancement I	1732280
Mining Foreman Link - Mining Laser Field Enhancement II	1732280
Mining Laser Field Enhancement Charge	10000000
Mining Laser Optimization Charge	10000000
Mining Laser Upgrade II	250000
Minmatar Phenomena Generator	300000000
Minmatar Shuttle	50000
Minokawa	1000000000
Minor Threat Detection Array 1	290000000
Minor Threat Detection Array 2	1150000000
Minor Threat Detection Array 3	1725000000
Missile Guidance Computer I	99000
Missile Guidance Enhancer I	144000
Missile Precision Disruption Script	1500000
Missile Precision Script	1500000
Missile Range Disruption Script	1500000
Missile Range Script	1500000
Mjolnir Auto-Targeting Cruise Missile I	5000000
Mjolnir Auto-Targeting Heavy Missile I	900000
Mjolnir Auto-Targeting Light Missile I	180000
Mjolnir Fury Cruise Missile	10000000000
Mjolnir Fury Heavy Missile	10000000000
Mjolnir Fury Light Missile	10000000000
Mjolnir Fury XL Cruise Missile	100000000
Mjolnir Javelin Heavy Assault Missile	10000000000
Mjolnir Javelin Rocket	10000000000
Mjolnir Javelin Torpedo	10000000000
Mjolnir Javelin XL Torpedo	100000000
Mjolnir Precision Cruise Missile	10000000000
Mjolnir Precision Heavy Missile	10000000000
Mjolnir Precision Light Missile	10000000000
Mjolnir Precision XL Cruise Missile	100000000
Mjolnir Rage Heavy Assault Missile	10000000000
Mjolnir Rage Rocket	10000000000
Mjolnir Rage Torpedo	10000000000
Mjolnir Rage XL Torpedo	100000000
Mjolnir Torpedo	7000000
Mjolnir XL Cruise Missile	100000000
Mjolnir XL Torpedo	100000000
ML-EKP 'Polybolos' Ballistic Control System	499200
Mobile Cynosural Beacon	100000000
Mobile Cynosural Inhibitor	150000000
Mobile Depot	1000000
Mobile Large Warp Disruptor I	119764480
Mobile Large Warp Disruptor II	119764480
Mobile Medium Warp Disruptor I	29941120
Mobile Medium Warp Disruptor II	20000000000
Mobile Micro Jump Unit	30000000
Mobile Observatory	140000000
Mobile Sanguine Harvester	30000000
Mobile Scan Inhibitor	150000000
Mobile Small Warp Disruptor I	7485280
Mobile Small Warp Disruptor II	20000000000
Mobile Tractor Unit	30000000
Modal Enduring Dual Giga Beam Laser	96800000
Modal Enduring Dual Giga Pulse Laser	86000000
Modal Enduring Ion Siege Blaster	72280000
Modal Enduring Quad Mega Pulse Laser	90000000
Modal Enduring Triple Neutron Blaster Cannon	76800000
Modulated Compact Dual Giga Beam Laser	96800000
Modulated Compact Dual Giga Pulse Laser	86000000
Modulated Compact Quad Mega Pulse Laser	90000000
Modulated Deep Core Miner II	10000000000
Modulated Deep Core Strip Miner II	10000000000
Modulated Strip Miner II	10000000000
Monitor	60000000
Moon Harvesting Array	100000000
Moros	1900000000
Multifrequency L	4000000
Multifrequency M	400000
Multifrequency S	40000
Multifrequency XL	40000000
Multispectral ECM I	296960
Multispectral ECM II	10000000000
Multispectrum Coating II	10000000000
Multispectrum Energized Membrane II	10000000000
Multispectrum Shield Hardener I	750000
Multispectrum Shield Hardener II	10000000000
Muninn	50000000000
Myrmidon	600000000
Mystic L	10000000000
Mystic M	10000000000
Mystic S	10000000000
Naglfar	1850000000
Nanite Repair Paste	50000000
Nanofiber Internal Structure I	16640
Nanofiber Internal Structure II	10000000000
